Unnamed: 0,Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow,RainfallTomorrow
31413,2011-07-22,Sydney,11.3,13.9,88.2,,0.0,S,46.0,SE,WSW,19.0,19.0,88.0,95.0,1018.3,1018.0,,,13.1,11.5,True,True,57.4
65093,2011-07-22,MelbourneAirport,5.0,14.4,1.0,0.2,8.8,WNW,20.0,W,WSW,13.0,9.0,94.0,58.0,1025.6,1023.4,1.0,1.0,8.2,14.0,False,False,0.0
933,2011-07-22,Albury,6.9,15.6,0.0,,,SSE,33.0,SE,SSE,17.0,15.0,56.0,45.0,1023.5,1021.4,,,12.5,15.3,False,False,0.0
46916,2011-07-22,Canberra,4.7,12.1,0.0,1.4,3.4,SSE,44.0,S,SE,20.0,17.0,72.0,51.0,1023.4,1022.3,4.0,8.0,7.9,10.6,False,False,0.0
31414,2011-07-23,Sydney,8.7,15.6,57.4,5.6,2.7,SSW,41.0,W,SSW,22.0,22.0,89.0,67.0,1020.4,1019.1,,,9.1,14.5,True,True,2.0
34423,2011-07-23,SydneyAirport,9.1,13.9,47.4,5.6,2.7,SW,54.0,SW,SSW,28.0,39.0,91.0,74.0,1020.3,1019.2,7.0,6.0,10.4,13.5,True,False,1.0
65094,2011-07-23,MelbourneAirport,2.9,12.5,0.0,1.4,3.0,N,24.0,N,S,17.0,9.0,99.0,69.0,1024.5,1021.4,8.0,6.0,4.6,11.8,False,True,1.6
934,2011-07-23,Albury,0.1,14.6,0.0,,,W,19.0,,W,0.0,11.0,72.0,45.0,1024.7,1021.6,,,5.8,14.3,False,False,0.2
46917,2011-07-23,Canberra,-1.7,13.6,0.0,2.0,9.6,SSW,31.0,ESE,SE,6.0,2.0,78.0,35.0,1024.0,1021.2,1.0,1.0,6.2,13.1,False,False,0.0
34424,2011-07-24,SydneyAirport,6.7,14.7,1.0,2.8,4.7,W,28.0,WNW,WSW,15.0,15.0,70.0,51.0,1019.9,1017.8,6.0,8.0,9.9,13.7,False,False,0.0
65095,2011-07-24,MelbourneAirport,4.4,11.3,1.6,0.4,0.4,N,46.0,N,N,28.0,30.0,92.0,84.0,1017.8,1014.9,8.0,7.0,8.5,10.1,True,True,4.2
68288,2011-07-24,Melbourne,6.7,12.8,,0.4,0.4,N,46.0,N,N,28.0,30.0,90.0,70.0,1018.1,1014.9,,,9.2,12.2,,True,4.8
31415,2011-07-24,Sydney,6.4,15.4,2.0,2.8,4.7,W,33.0,W,W,22.0,13.0,79.0,46.0,1019.9,1017.8,,,8.3,13.8,True,False,0.6
935,2011-07-24,Albury,1.6,9.3,0.2,,,E,19.0,,E,0.0,11.0,93.0,81.0,1021.0,1018.2,,8.0,5.5,8.9,False,True,16.2
46918,2011-07-24,Canberra,-4.4,7.0,0.0,1.8,0.6,N,22.0,NE,N,9.0,11.0,,77.0,1021.4,1019.3,8.0,8.0,1.0,6.4,False,True,3.2
936,2011-07-25,Albury,5.5,13.2,16.2,,,NW,26.0,SE,NW,9.0,11.0,99.0,80.0,1016.6,1015.8,8.0,,8.0,12.2,True,True,2.2
34425,2011-07-25,SydneyAirport,7.9,18.6,0.0,1.6,6.0,WSW,46.0,NNW,W,13.0,13.0,69.0,46.0,1017.8,1014.7,6.0,4.0,12.0,17.7,False,False,0.2
68289,2011-07-25,Melbourne,9.1,14.0,4.8,1.2,1.5,SW,39.0,N,WSW,11.0,19.0,91.0,78.0,1015.7,1015.1,8.0,6.0,10.3,13.2,True,True,5.2
65096,2011-07-25,MelbourneAirport,8.4,13.6,4.2,1.2,1.5,SW,39.0,N,WSW,11.0,19.0,96.0,67.0,1016.0,1015.5,8.0,3.0,9.2,13.3,True,True,3.2
31416,2011-07-25,Sydney,8.3,19.1,0.6,1.6,6.0,NW,33.0,WNW,SSE,13.0,4.0,73.0,53.0,1017.9,1014.8,,,10.9,16.7,False,False,0.6
46919,2011-07-25,Canberra,0.9,12.3,3.2,0.8,1.8,NW,33.0,NNW,NW,9.0,24.0,91.0,,1018.2,1016.5,7.0,8.0,6.6,8.9,True,False,0.4
46920,2011-07-26,Canberra,4.6,14.0,0.4,1.4,8.9,,,NW,WNW,15.0,22.0,76.0,36.0,1021.2,1020.3,1.0,1.0,8.9,13.2,False,False,0.0
937,2011-07-26,Albury,4.1,14.1,2.2,,,WNW,28.0,NE,S,2.0,11.0,99.0,63.0,1022.3,1022.0,,,7.0,12.6,True,False,0.0
31417,2011-07-26,Sydney,7.0,18.4,0.6,0.4,8.3,WSW,35.0,WNW,SW,19.0,15.0,74.0,32.0,1020.0,1018.6,,,10.1,18.0,False,False,0.2
65097,2011-07-26,MelbourneAirport,5.5,12.7,3.2,0.8,3.2,WSW,31.0,W,SW,19.0,20.0,88.0,60.0,1023.4,1023.8,7.0,7.0,8.5,12.6,True,False,0.2
34426,2011-07-26,SydneyAirport,7.4,18.7,0.2,0.4,8.3,SW,41.0,NW,W,17.0,20.0,64.0,32.0,1020.1,1018.7,2.0,5.0,11.9,18.6,False,False,0.0
46921,2011-07-27,Canberra,-3.9,14.3,0.0,1.8,8.8,WNW,19.0,E,NW,6.0,13.0,80.0,32.0,1029.9,1028.4,0.0,,4.5,13.6,False,False,0.0
938,2011-07-27,Albury,0.5,14.5,0.0,,,NNW,15.0,,NW,0.0,7.0,99.0,49.0,1030.1,1028.8,,,4.3,14.2,False,False,0.0
34427,2011-07-27,SydneyAirport,7.8,15.3,0.0,3.0,8.7,,,SW,SSW,17.0,26.0,75.0,73.0,1027.1,1026.9,5.0,4.0,12.4,14.5,False,False,0.0
65098,2011-07-27,MelbourneAirport,1.7,14.0,0.2,1.0,9.0,NNW,39.0,N,N,17.0,24.0,78.0,47.0,1029.1,1027.1,1.0,2.0,5.3,13.2,False,False,0.0
68291,2011-07-27,Melbourne,2.7,15.1,,1.0,9.0,NNW,39.0,N,N,17.0,24.0,87.0,47.0,1029.0,1026.8,,,4.6,14.1,,False,0.2
31418,2011-07-27,Sydney,8.1,17.3,0.2,3.0,8.7,S,39.0,WNW,S,19.0,20.0,70.0,59.0,1027.1,1026.8,,,10.4,16.3,False,False,0.0
34428,2011-07-28,SydneyAirport,7.6,19.6,0.0,1.8,10.2,,,NW,NNW,17.0,13.0,70.0,37.0,1029.5,1025.6,1.0,1.0,11.2,19.4,False,False,0.0
939,2011-07-28,Albury,0.2,13.1,0.0,,,SE,41.0,ESE,S,6.0,6.0,99.0,59.0,1031.0,1027.6,,,2.9,12.6,False,False,0.0
65099,2011-07-28,MelbourneAirport,4.2,15.0,0.0,2.6,9.4,N,61.0,N,N,44.0,35.0,67.0,39.0,1026.3,1023.7,1.0,1.0,8.5,14.3,False,False,0.0
68292,2011-07-28,Melbourne,4.6,16.0,0.2,2.6,9.4,N,61.0,N,N,44.0,35.0,70.0,35.0,1026.8,1023.6,1.0,2.0,8.4,15.6,False,False,0.0
46922,2011-07-28,Canberra,-6.3,15.2,0.0,2.0,8.4,NNW,35.0,N,NW,7.0,28.0,96.0,31.0,1030.8,1026.7,1.0,,-1.0,14.5,False,False,0.2
31419,2011-07-28,Sydney,7.1,20.4,0.0,1.8,10.2,W,28.0,W,N,22.0,15.0,83.0,41.0,1029.3,1025.6,,,9.4,19.6,False,False,0.0
34429,2011-07-29,SydneyAirport,7.6,19.9,0.0,3.6,10.4,NW,26.0,NW,NNE,15.0,7.0,63.0,28.0,1027.0,1023.5,0.0,1.0,11.9,19.0,False,False,0.0
46923,2011-07-29,Canberra,-8.0,15.1,0.2,2.6,7.9,,,NNW,NW,6.0,13.0,96.0,33.0,1029.6,1025.3,1.0,,-1.2,14.5,False,False,0.0
940,2011-07-29,Albury,-1.4,14.7,0.0,,,E,17.0,NW,ESE,2.0,9.0,92.0,52.0,1028.9,1024.7,,,3.6,14.1,False,False,0.2
68293,2011-07-29,Melbourne,7.4,17.5,0.0,4.6,5.9,N,63.0,N,N,44.0,35.0,63.0,34.0,1024.8,1021.7,6.0,5.0,8.4,16.6,False,False,0.0
31420,2011-07-29,Sydney,7.3,20.0,0.0,3.6,10.4,WNW,22.0,WNW,ENE,17.0,11.0,75.0,32.0,1027.0,1023.6,,,9.6,19.0,False,False,0.0
65100,2011-07-29,MelbourneAirport,5.3,15.9,0.0,4.6,5.9,N,63.0,N,N,44.0,35.0,59.0,44.0,1024.2,1021.8,5.0,5.0,9.2,15.6,False,False,0.0
65101,2011-07-30,MelbourneAirport,9.1,14.6,0.0,4.0,0.3,N,67.0,N,N,43.0,37.0,49.0,48.0,1018.9,1015.1,6.0,7.0,10.8,14.0,False,False,0.0
68294,2011-07-30,Melbourne,8.4,15.4,0.0,4.0,0.3,N,67.0,N,N,43.0,37.0,44.0,43.0,1019.1,1015.3,,,12.6,15.3,False,False,0.0
941,2011-07-30,Albury,0.6,16.1,0.2,,,SE,19.0,WNW,SSE,2.0,13.0,89.0,54.0,1024.6,1020.0,,,4.9,15.8,False,False,1.0
46924,2011-07-30,Canberra,-6.7,15.7,0.0,1.4,6.9,NW,37.0,N,NW,2.0,24.0,86.0,31.0,1026.3,1022.0,4.0,1.0,0.5,15.1,False,False,0.0
34430,2011-07-30,SydneyAirport,6.7,20.7,0.0,2.8,9.7,NE,30.0,NW,N,15.0,17.0,62.0,29.0,1024.7,1020.4,1.0,3.0,11.0,20.1,False,False,0.0
31421,2011-07-30,Sydney,7.1,20.2,0.0,2.8,9.7,NNE,24.0,W,SE,17.0,6.0,78.0,43.0,1024.6,1020.5,,,8.7,18.8,False,False,0.0
68295,2011-07-31,Melbourne,10.9,19.4,0.0,2.8,8.6,N,54.0,N,N,30.0,33.0,65.0,52.0,1017.9,1015.4,,,12.5,18.3,False,False,0.0
46925,2011-07-31,Canberra,-1.9,15.3,0.0,1.8,,NNW,39.0,,NW,0.0,20.0,87.0,60.0,1023.7,1021.3,7.0,6.0,3.1,12.6,False,False,0.2
31422,2011-07-31,Sydney,7.4,21.4,0.0,3.4,8.7,W,28.0,WNW,S,15.0,2.0,65.0,31.0,1022.3,1019.4,,,10.5,21.1,False,False,0.0
65102,2011-07-31,MelbourneAirport,8.3,18.7,0.0,2.8,8.6,N,54.0,N,N,30.0,33.0,70.0,55.0,1018.2,1016.1,1.0,6.0,11.7,17.6,False,False,0.0
942,2011-07-31,Albury,4.9,14.7,1.0,,,E,20.0,NNE,ENE,2.0,15.0,96.0,76.0,1021.7,1019.8,,,8.8,13.8,False,False,0.0
34431,2011-07-31,SydneyAirport,7.1,20.4,0.0,3.4,8.7,W,28.0,NW,SE,17.0,7.0,61.0,58.0,1022.3,1019.4,5.0,6.0,12.1,18.2,False,False,0.0
34432,2011-08-01,SydneyAirport,9.8,21.9,0.0,2.4,9.6,NNE,30.0,WNW,E,15.0,19.0,64.0,38.0,1022.8,1019.1,2.0,3.0,14.5,21.6,False,False,0.0
31423,2011-08-01,Sydney,9.7,22.7,0.0,2.4,9.6,NNE,26.0,W,E,15.0,15.0,73.0,53.0,1022.7,1019.4,,,12.5,19.3,False,False,0.0
68296,2011-08-01,Melbourne,11.2,18.6,0.0,3.0,5.1,N,65.0,N,N,50.0,37.0,64.0,51.0,1017.0,1014.0,,7.0,13.8,17.2,False,False,0.4
65103,2011-08-01,MelbourneAirport,9.0,17.9,0.0,3.0,5.1,N,65.0,N,N,50.0,37.0,70.0,54.0,1017.1,1014.1,2.0,7.0,12.7,16.5,False,False,1.0
943,2011-08-01,Albury,3.4,19.0,0.0,,,NE,20.0,,NNE,0.0,11.0,92.0,55.0,1021.6,1018.5,,,8.7,18.9,False,False,0.0
46926,2011-08-01,Canberra,-2.6,17.5,0.2,,8.2,NW,30.0,N,NNW,7.0,20.0,96.0,40.0,1024.4,1020.3,8.0,1.0,2.1,16.9,False,False,0.0
34433,2011-08-02,SydneyAirport,9.2,22.5,0.0,3.8,9.8,NW,31.0,WNW,,17.0,0.0,60.0,29.0,1023.1,1020.7,3.0,3.0,14.2,21.6,False,False,0.0
46927,2011-08-02,Canberra,0.6,17.8,0.0,1.6,4.9,,,,NNW,0.0,13.0,92.0,38.0,1025.7,1022.7,7.0,6.0,4.9,16.5,False,False,0.0
68297,2011-08-02,Melbourne,11.7,20.2,0.4,3.4,6.4,N,65.0,N,N,41.0,33.0,49.0,40.0,1017.0,1013.7,3.0,7.0,15.3,19.7,False,False,0.0
31424,2011-08-02,Sydney,9.9,22.1,0.0,3.8,9.8,W,24.0,WNW,NE,19.0,4.0,72.0,37.0,1023.1,1020.9,,,12.5,21.7,False,False,0.0
65104,2011-08-02,MelbourneAirport,11.2,18.7,1.0,3.4,6.4,N,65.0,N,N,41.0,33.0,58.0,50.0,1017.1,1014.3,3.0,7.0,13.9,17.7,False,False,0.0
944,2011-08-02,Albury,6.5,20.6,0.0,,,ENE,26.0,,NE,0.0,13.0,90.0,44.0,1022.2,1018.0,,,10.7,19.5,False,False,0.2
65105,2011-08-03,MelbourneAirport,11.0,21.2,0.0,3.8,9.4,N,72.0,N,N,30.0,39.0,58.0,39.0,1017.7,1014.1,7.0,1.0,15.0,21.1,False,False,0.0
46928,2011-08-03,Canberra,1.9,21.3,0.0,1.4,9.5,NW,31.0,,NW,0.0,17.0,69.0,26.0,1024.7,1023.5,1.0,1.0,10.0,20.7,False,False,0.0
34434,2011-08-03,SydneyAirport,11.7,25.9,0.0,2.8,5.2,NW,22.0,NW,NW,13.0,11.0,62.0,27.0,1023.3,1021.3,7.0,1.0,14.8,25.5,False,False,0.0
31425,2011-08-03,Sydney,12.5,25.7,0.0,2.8,5.2,W,26.0,W,ENE,13.0,15.0,72.0,41.0,1023.2,1021.6,,,13.9,23.0,False,False,0.0
68298,2011-08-03,Melbourne,12.6,23.2,0.0,3.8,9.4,N,72.0,N,N,30.0,39.0,54.0,31.0,1017.6,1013.2,7.0,2.0,15.5,22.8,False,False,0.0
945,2011-08-03,Albury,3.9,21.5,0.2,,,NNE,28.0,,NE,0.0,15.0,92.0,43.0,1022.2,1019.9,,,9.0,21.3,False,False,0.0
31426,2011-08-04,Sydney,12.0,23.5,0.0,,10.2,,,WNW,NE,15.0,17.0,73.0,50.0,1026.5,1024.0,,,14.0,23.0,False,False,0.0
68299,2011-08-04,Melbourne,15.5,21.0,0.0,7.6,4.2,N,57.0,NNE,NNE,24.0,9.0,31.0,39.0,1016.5,1017.1,7.0,7.0,19.4,20.4,False,False,0.0
65106,2011-08-04,MelbourneAirport,12.7,21.2,0.0,7.6,4.2,N,57.0,NNE,NNE,24.0,9.0,39.0,48.0,1017.1,1017.5,5.0,7.0,17.9,19.5,False,False,0.0
946,2011-08-04,Albury,7.1,22.9,0.0,,,NNE,35.0,ESE,N,7.0,24.0,64.0,37.0,1024.0,1021.4,,,14.7,22.7,False,False,0.0
34435,2011-08-04,SydneyAirport,12.7,25.4,0.0,,10.2,NE,35.0,NW,NNE,15.0,17.0,53.0,40.0,1026.5,1023.8,0.0,1.0,17.1,24.2,False,False,0.0
46929,2011-08-04,Canberra,0.3,20.8,0.0,2.6,9.0,NW,37.0,,NW,0.0,22.0,78.0,31.0,1029.3,1026.0,1.0,1.0,8.6,20.1,False,False,0.0
947,2011-08-05,Albury,5.6,20.7,0.0,,,ESE,44.0,SE,NNE,7.0,24.0,65.0,42.0,1023.0,1018.1,,,13.9,20.3,False,True,14.6
46930,2011-08-05,Canberra,-1.2,19.5,0.0,2.6,9.4,,,,WNW,0.0,31.0,81.0,39.0,1026.8,1022.3,1.0,1.0,7.8,17.3,False,False,0.0
31427,2011-08-05,Sydney,11.3,25.2,0.0,5.4,10.1,NNW,33.0,W,NNW,6.0,20.0,66.0,30.0,1025.4,1021.8,,,13.9,24.7,False,False,0.0
34436,2011-08-05,SydneyAirport,11.0,25.2,0.0,5.4,10.1,N,46.0,NW,N,11.0,31.0,58.0,24.0,1025.5,1021.5,1.0,1.0,15.7,24.5,False,False,0.0
65107,2011-08-05,MelbourneAirport,7.3,17.2,0.0,2.4,1.5,NNE,46.0,WNW,WNW,13.0,13.0,56.0,56.0,1018.8,1017.8,7.0,7.0,12.7,13.9,False,False,0.2
65108,2011-08-06,MelbourneAirport,6.5,14.0,0.2,1.6,2.7,W,37.0,N,S,13.0,13.0,89.0,66.0,1017.2,1014.3,7.0,5.0,11.0,13.8,False,True,2.8
31428,2011-08-06,Sydney,12.7,24.0,0.0,5.8,7.7,WSW,37.0,,NNE,0.0,11.0,57.0,44.0,1021.2,1016.7,,,15.5,21.7,False,False,0.6
46931,2011-08-06,Canberra,7.5,12.9,0.0,3.6,1.6,NNE,37.0,NNW,N,15.0,22.0,55.0,92.0,1021.7,1018.6,8.0,8.0,12.9,10.1,False,True,7.2
948,2011-08-06,Albury,9.9,12.9,14.6,,,WSW,30.0,SE,ESE,7.0,6.0,99.0,92.0,1019.4,1014.8,8.0,,10.3,12.4,True,True,4.2
34437,2011-08-06,SydneyAirport,10.8,24.5,0.0,5.8,7.7,SW,35.0,WNW,NNW,9.0,17.0,57.0,35.0,1021.3,1016.4,1.0,6.0,15.0,23.3,False,False,0.2
31429,2011-08-07,Sydney,13.7,19.5,0.6,5.0,4.3,NW,35.0,NNW,N,9.0,17.0,84.0,77.0,1017.1,1012.6,,,14.2,16.7,False,True,4.4
949,2011-08-07,Albury,5.3,11.1,4.2,,,WNW,28.0,WNW,SSW,9.0,7.0,96.0,84.0,1016.4,1013.2,,,7.6,9.6,True,True,8.2
34438,2011-08-07,SydneyAirport,14.3,20.5,0.2,5.0,4.3,N,37.0,NNW,N,13.0,28.0,79.0,65.0,1017.0,1012.7,6.0,7.0,15.5,18.3,False,True,3.0
68302,2011-08-07,Melbourne,6.1,14.4,,1.2,2.0,N,35.0,N,NNW,17.0,13.0,84.0,56.0,1014.5,1011.8,,,8.4,13.9,,True,5.2
65109,2011-08-07,MelbourneAirport,3.8,12.7,2.8,1.2,2.0,N,35.0,N,NNW,17.0,13.0,78.0,63.0,1014.5,1012.1,4.0,6.0,9.3,12.6,True,False,0.0
46932,2011-08-07,Canberra,0.6,14.4,7.2,1.2,5.4,W,44.0,NNE,NW,4.0,19.0,99.0,33.0,1018.4,1013.8,8.0,,5.0,12.4,True,False,0.4
34439,2011-08-08,SydneyAirport,8.5,17.4,3.0,2.0,9.1,W,41.0,WNW,WSW,11.0,19.0,61.0,47.0,1011.2,1007.8,1.0,6.0,12.0,15.9,True,False,0.0
65110,2011-08-08,MelbourneAirport,6.0,13.0,0.0,0.6,5.8,S,28.0,WNW,S,6.0,19.0,81.0,62.0,1012.3,1010.3,7.0,6.0,8.5,11.4,False,False,0.0
31430,2011-08-08,Sydney,9.4,18.3,4.4,2.0,9.1,W,33.0,W,W,17.0,13.0,66.0,43.0,1010.9,1007.8,,,11.1,15.9,True,False,0.0
46933,2011-08-08,Canberra,-1.5,11.4,0.4,2.0,3.1,,,S,NNW,2.0,19.0,94.0,59.0,1011.8,1008.7,8.0,4.0,5.7,10.6,False,False,0.2
68303,2011-08-08,Melbourne,8.3,14.5,5.2,0.6,5.8,S,28.0,WNW,S,6.0,19.0,79.0,57.0,1011.8,1010.2,7.0,5.0,10.1,14.0,True,False,0.2
950,2011-08-08,Albury,7.1,12.3,8.2,,,WSW,24.0,S,W,6.0,13.0,95.0,76.0,1011.9,1009.5,7.0,,7.6,9.7,True,True,1.2
31431,2011-08-09,Sydney,7.8,17.1,0.0,3.8,2.8,WSW,33.0,W,W,19.0,15.0,69.0,37.0,1008.2,1005.6,,,9.7,16.1,False,False,0.0
46934,2011-08-09,Canberra,-1.8,12.8,0.2,1.2,7.1,WNW,35.0,,WNW,0.0,24.0,92.0,40.0,1009.3,1006.3,8.0,4.0,3.5,12.4,False,False,0.0
34440,2011-08-09,SydneyAirport,7.1,16.9,0.0,3.8,2.8,W,33.0,W,SSE,22.0,15.0,65.0,47.0,1008.3,1005.8,6.0,5.0,10.4,14.9,False,False,0.0
68304,2011-08-09,Melbourne,7.0,12.6,0.2,1.4,0.2,N,30.0,NW,WSW,13.0,9.0,84.0,80.0,1009.4,1005.9,7.0,7.0,8.9,11.9,False,True,1.2
951,2011-08-09,Albury,3.1,10.1,1.2,,,W,24.0,ENE,WNW,2.0,13.0,89.0,76.0,1010.2,1008.4,,7.0,6.3,9.9,True,True,3.6
65111,2011-08-09,MelbourneAirport,3.4,12.6,0.0,1.4,0.2,N,30.0,NW,WSW,13.0,9.0,83.0,78.0,1009.6,1006.3,7.0,7.0,8.7,12.1,False,True,4.6
68305,2011-08-10,Melbourne,8.1,12.6,1.2,0.0,0.0,S,48.0,N,S,9.0,15.0,82.0,87.0,1008.6,1008.6,7.0,8.0,9.9,10.8,True,True,3.4
31432,2011-08-10,Sydney,7.8,18.5,0.0,0.8,9.8,WSW,39.0,WNW,WNW,9.0,15.0,58.0,39.0,1007.2,1004.5,,,10.7,16.5,False,False,0.0
65112,2011-08-10,MelbourneAirport,3.7,11.5,4.6,0.0,0.0,S,48.0,N,S,9.0,15.0,93.0,92.0,1009.0,1009.1,7.0,8.0,8.3,10.2,True,True,2.0
46935,2011-08-10,Canberra,-3.3,13.3,0.0,2.2,6.6,WNW,46.0,NNW,WNW,22.0,24.0,81.0,53.0,1007.8,1005.7,2.0,8.0,7.8,10.7,False,True,1.2
952,2011-08-10,Albury,6.3,10.9,3.6,,,WNW,19.0,N,W,4.0,13.0,89.0,83.0,1009.3,1006.9,,,8.9,10.4,True,True,2.8
34441,2011-08-10,SydneyAirport,5.7,19.1,0.0,0.8,9.8,WNW,48.0,WNW,W,20.0,19.0,54.0,28.0,1007.3,1004.3,2.0,3.0,11.6,17.8,False,False,0.0
65113,2011-08-11,MelbourneAirport,8.2,14.4,2.0,0.0,1.9,SSE,43.0,SSE,S,26.0,19.0,80.0,67.0,1017.4,1017.0,7.0,7.0,11.1,13.3,True,False,0.2
46936,2011-08-11,Canberra,4.1,11.3,1.2,2.4,0.0,,,N,SSE,11.0,13.0,94.0,86.0,1010.5,1011.1,8.0,8.0,6.7,10.4,True,True,5.6
68306,2011-08-11,Melbourne,9.7,16.1,3.4,0.0,1.9,SSE,43.0,SSE,S,26.0,19.0,73.0,57.0,1017.0,1016.6,6.0,7.0,11.9,15.1,True,False,0.0
34442,2011-08-11,SydneyAirport,5.6,16.2,0.0,,6.7,SSW,33.0,WNW,SE,19.0,11.0,58.0,55.0,1008.7,1008.4,6.0,6.0,11.7,15.7,False,True,9.0
953,2011-08-11,Albury,3.4,16.8,2.8,,,SSE,37.0,SE,SE,4.0,22.0,84.0,50.0,1012.0,1012.3,,,7.4,16.7,True,False,0.0
31433,2011-08-11,Sydney,7.3,18.5,0.0,,6.7,W,33.0,W,S,15.0,13.0,58.0,47.0,1008.5,1008.2,,,11.5,16.9,False,True,13.0
954,2011-08-12,Albury,1.6,16.3,0.0,,,SW,24.0,SSE,W,4.0,15.0,74.0,43.0,1020.7,1019.5,,,6.9,16.2,False,False,0.0
34443,2011-08-12,SydneyAirport,11.3,15.2,9.0,6.2,2.7,SSW,50.0,SSW,SSW,28.0,30.0,77.0,91.0,1018.0,1018.8,6.0,7.0,14.4,13.8,True,True,1.6
65114,2011-08-12,MelbourneAirport,0.7,12.0,0.2,2.8,5.9,N,24.0,NNW,E,6.0,9.0,91.0,58.0,1021.7,1020.8,7.0,2.0,6.3,11.7,False,False,0.0
31434,2011-08-12,Sydney,10.3,17.3,13.0,6.2,2.7,SSW,41.0,SW,SSW,22.0,15.0,74.0,83.0,1018.0,1018.7,,,14.8,14.2,True,True,2.6
46937,2011-08-12,Canberra,1.8,15.4,5.6,0.8,9.0,S,26.0,SSE,NW,7.0,6.0,76.0,37.0,1021.4,1019.4,3.0,,8.2,14.2,True,False,0.2
34444,2011-08-13,SydneyAirport,7.9,18.4,1.6,1.2,7.8,WNW,28.0,WNW,SE,17.0,17.0,65.0,54.0,1024.5,1022.3,1.0,8.0,12.5,17.1,True,True,3.2
955,2011-08-13,Albury,0.7,13.4,0.0,,,ESE,13.0,,E,0.0,7.0,91.0,65.0,1025.0,1023.1,,,5.8,13.0,False,False,0.0
31435,2011-08-13,Sydney,8.3,18.9,2.6,1.2,7.8,W,28.0,W,E,20.0,17.0,78.0,51.0,1024.5,1022.2,,,10.4,17.2,True,False,1.0
65115,2011-08-13,MelbourneAirport,2.2,13.0,0.0,0.6,0.2,N,26.0,N,WNW,11.0,9.0,85.0,77.0,1024.3,1023.0,7.0,8.0,6.5,11.8,False,False,0.0
46938,2011-08-13,Canberra,-2.0,12.5,0.2,2.2,3.7,,,,WNW,0.0,7.0,97.0,59.0,1025.2,1023.4,8.0,5.0,4.4,12.4,False,False,0.0
46939,2011-08-14,Canberra,0.0,16.5,0.0,1.2,7.6,E,26.0,,N,0.0,11.0,88.0,39.0,1027.7,1024.2,4.0,3.0,6.1,15.3,False,False,0.0
68309,2011-08-14,Melbourne,6.9,17.9,,0.4,6.5,NNE,26.0,N,ENE,13.0,9.0,80.0,51.0,1026.7,1023.1,,,8.9,17.2,,False,0.2
31436,2011-08-14,Sydney,10.3,16.5,1.0,2.2,0.8,S,24.0,W,E,7.0,11.0,89.0,71.0,1025.8,1023.9,,,13.7,15.7,False,False,0.6
956,2011-08-14,Albury,4.3,17.3,0.0,,,SSE,22.0,,NNW,0.0,4.0,88.0,50.0,1027.1,1024.0,,,8.2,16.3,False,True,1.2
65116,2011-08-14,MelbourneAirport,4.6,17.1,0.0,0.4,6.5,NNE,26.0,N,ENE,13.0,9.0,76.0,53.0,1026.8,1023.3,6.0,6.0,10.2,15.7,False,False,0.0
34445,2011-08-14,SydneyAirport,11.6,15.3,3.2,2.2,0.8,S,41.0,SSW,S,17.0,19.0,96.0,78.0,1025.9,1024.0,7.0,7.0,12.9,15.1,True,False,0.2
31437,2011-08-15,Sydney,9.4,17.8,0.6,1.6,5.1,W,26.0,WNW,ESE,17.0,15.0,78.0,58.0,1026.4,1022.8,,,11.6,17.2,False,False,0.0
46940,2011-08-15,Canberra,-1.4,14.4,0.0,2.2,4.0,W,17.0,S,WNW,9.0,9.0,86.0,45.0,1027.6,1023.1,7.0,8.0,5.5,13.8,False,False,0.0
65117,2011-08-15,MelbourneAirport,6.4,13.1,0.0,0.8,0.0,N,78.0,N,N,15.0,24.0,76.0,77.0,1022.7,1019.8,8.0,8.0,11.2,12.0,False,True,1.2
34446,2011-08-15,SydneyAirport,9.3,17.1,0.2,1.6,5.1,SW,22.0,NNW,SE,9.0,13.0,70.0,64.0,1026.4,1022.8,6.0,7.0,13.8,16.6,False,False,0.0
957,2011-08-15,Albury,3.9,13.8,1.2,,,ENE,15.0,SE,ESE,6.0,7.0,86.0,73.0,1025.6,1021.7,,,9.3,13.3,True,False,0.2
68310,2011-08-15,Melbourne,8.6,15.5,0.2,0.8,0.0,N,78.0,N,N,15.0,24.0,79.0,72.0,1022.5,1019.3,8.0,,10.2,13.6,False,True,2.8
34447,2011-08-16,SydneyAirport,10.4,17.9,0.0,2.4,8.2,E,26.0,NNW,ENE,13.0,17.0,77.0,57.0,1022.1,1018.7,4.0,3.0,13.7,17.5,False,True,4.0
958,2011-08-16,Albury,9.0,19.4,0.2,,,NE,24.0,,NNE,0.0,13.0,80.0,45.0,1020.8,1016.2,,,11.8,18.7,False,True,5.6
65118,2011-08-16,MelbourneAirport,10.7,20.0,1.2,1.6,6.5,N,59.0,N,N,31.0,33.0,70.0,48.0,1017.5,1013.4,6.0,7.0,13.1,18.7,True,False,0.0
31438,2011-08-16,Sydney,10.6,17.9,0.0,2.4,8.2,ESE,24.0,W,ENE,13.0,11.0,85.0,62.0,1021.9,1018.7,,,12.8,17.5,False,False,0.0
